"Offense","Defense","Home","Offense Score","Defense Score","Period","Clock Minutes","Clock Seconds","Offense Timeouts","Defense Timeouts","Yards To Goal","Down","Distance","Scoring","Yards Gained","Play Type"
"Northwestern","Rutgers","Rutgers","0","24","4","0","46","1","1","22","4","1","false","5","Rush"
"Northwestern","Rutgers","Rutgers","0","24","4","0","46","1","1","17","1","10","false","15","Penalty"
"Northwestern","Rutgers","Rutgers","0","24","4","0","31","0","1","1","2","1","false","0","Timeout"
"Northwestern","Rutgers","Rutgers","0","24","4","0","31","0","1","3","1","3","false","2","Rush"
"Northwestern","Rutgers","Rutgers","0","24","4","0","24","-1","1","1","3","1","false","0","Timeout"
"Northwestern","Rutgers","Rutgers","0","24","4","0","24","-1","1","1","2","1","false","0","Rush"
"Northwestern","Rutgers","Rutgers","7","24","4","0","19","-1","1","1","3","1","true","1","Passing Touchdown"
"Northwestern","Rutgers","Rutgers","7","24","4","0","19","-1","1","65","0","0","false","0","Kickoff"
"Rutgers","Northwestern","Rutgers","24","7","4","0","0","1","-1","75","1","10","false","0","Rush"
"Rutgers","Northwestern","Rutgers","24","7","4","0","0","1","-1","81","0","10","false","0","End of Game"
"Louisiana Tech","SMU","SMU","0","0","1","15","0","3","3","65","0","0","false","0","Kickoff"
"SMU","Louisiana Tech","SMU","0","0","1","14","56","3","3","75","1","10","false","12","Rush"
"SMU","Louisiana Tech","SMU","0","0","1","14","37","3","3","63","1","10","false","2","Rush"
"SMU","Louisiana Tech","SMU","0","0","1","14","16","3","3","61","2","8","false","5","Pass Reception"
"SMU","Louisiana Tech","SMU","0","0","1","13","56","3","3","56","3","3","false","2","Rush"
"SMU","Louisiana Tech","SMU","0","0","1","13","22","3","3","54","4","1","false","3","Rush"
"SMU","Louisiana Tech","SMU","0","0","1","13","6","3","3","51","1","10","false","1","Pass Reception"
"SMU","Louisiana Tech","SMU","0","0","1","12","30","3","3","50","2","9","false","-5","Pass Reception"
"SMU","Louisiana Tech","SMU","0","0","1","12","0","3","3","55","3","14","false","-5","Penalty"
"SMU","Louisiana Tech","SMU","0","0","1","11","43","3","3","60","3","19","false","0","Pass Incompletion"
"SMU","Louisiana Tech","SMU","0","0","1","11","39","3","3","60","4","19","false","0","Punt"
"Louisiana Tech","SMU","SMU","0","0","1","11","25","3","3","93","1","10","false","14","Pass Reception"
"Louisiana Tech","SMU","SMU","0","0","1","10","51","3","3","79","1","10","false","-5","Sack"
"Louisiana Tech","SMU","SMU","0","0","1","10","9","3","3","84","2","15","false","1","Pass Reception"
"Louisiana Tech","SMU","SMU","0","0","1","9","47","3","3","83","3","14","false","-7","Sack"
"Louisiana Tech","SMU","SMU","0","0","1","9","10","3","3","90","4","21","false","0","Punt"
"SMU","Louisiana Tech","SMU","0","0","1","8","59","3","3","63","1","10","false","1","Rush"
"SMU","Louisiana Tech","SMU","0","0","1","8","31","3","3","62","2","9","false","5","Rush"
"SMU","Louisiana Tech","SMU","0","0","1","8","7","3","3","57","3","4","false","-10","Penalty"
"SMU","Louisiana Tech","SMU","0","0","1","7","30","3","3","67","3","14","false","0","Pass Incompletion"
"SMU","Louisiana Tech","SMU","0","0","1","7","24","3","3","67","4","14","false","0","Punt"
"Louisiana Tech","SMU","SMU","0","0","1","7","15","3","3","73","1","10","false","5","Rush"
"Louisiana Tech","SMU","SMU","0","0","1","6","37","3","3","68","2","5","false","31","Pass Reception"
"Louisiana Tech","SMU","SMU","0","0","1","5","58","3","3","37","1","10","false","2","Pass Reception"
"Louisiana Tech","SMU","SMU","0","0","1","5","18","3","3","35","2","8","false","0","Pass Incompletion"
"Louisiana Tech","SMU","SMU","0","0","1","5","13","3","3","35","3","8","false","2","Rush"
"Louisiana Tech","SMU","SMU","0","0","1","4","28","3","3","33","4","6","false","50","Field Goal Missed"
"SMU","Louisiana Tech","SMU","7","0","1","4","17","3","3","67","1","10","true","67","Passing Touchdown"
"SMU","Louisiana Tech","SMU","7","0","1","4","17","3","3","65","0","0","false","0","Kickoff"
"Louisiana Tech","SMU","SMU","0","7","1","4","14","3","3","75","1","10","false","-2","Pass Reception"
"Louisiana Tech","SMU","SMU","0","14","1","3","36","3","3","77","2","12","true","16","Interception Return Touchdown"
"SMU","Louisiana Tech","SMU","14","0","1","3","36","3","3","65","0","0","false","0","Kickoff"
"Louisiana Tech","SMU","SMU","0","14","1","3","29","3","3","80","1","10","false","-1","Pass Reception"
"Louisiana Tech","SMU","SMU","0","14","1","2","53","3","3","81","2","11","false","0","Pass Incompletion"
"Louisiana Tech","SMU","SMU","0","14","1","2","51","3","3","81","3","11","false","0","Pass Incompletion"
"Louisiana Tech","SMU","SMU","0","14","1","2","45","3","3","81","4","11","false","0","Punt"
"SMU","Louisiana Tech","SMU","14","0","1","2","39","3","3","58","1","10","false","2","Rush"
"SMU","Louisiana Tech","SMU","14","0","1","2","14","3","3","56","2","8","false","3","Rush"
"SMU","Louisiana Tech","SMU","14","0","1","1","33","3","3","53","3","5","false","14","Pass Reception"
"SMU","Louisiana Tech","SMU","14","0","1","1","10","3","3","39","1","10","false","14","Penalty"
"SMU","Louisiana Tech","SMU","14","0","1","1","5","3","3","25","1","10","false","0","Rush"
"SMU","Louisiana Tech","SMU","14","0","1","0","33","3","3","25","2","10","false","12","Rush"
"SMU","Louisiana Tech","SMU","14","0","1","0","10","3","3","13","1","10","false","-2","Rush"
"SMU","Louisiana Tech","SMU","14","0","1","0","0","3","3","13","0","10","false","0","End Period"
"SMU","Louisiana Tech","SMU","14","0","2","14","59","3","3","15","2","12","false","-2","Pass Reception"
"SMU","Louisiana Tech","SMU","14","0","2","14","20","2","3","17","3","14","false","0","Timeout"
"SMU","Louisiana Tech","SMU","14","0","2","14","18","2","3","17","3","14","false","0","Pass Incompletion"
"SMU","Louisiana Tech","SMU","17","0","2","14","11","2","3","17","4","14","true","34","Field Goal Good"
"SMU","Louisiana Tech","SMU","17","0","2","14","11","2","3","65","0","0","false","0","Kickoff"
"Louisiana Tech","SMU","SMU","0","17","2","14","0","3","2","76","1","10","false","5","Rush"
"Louisiana Tech","SMU","SMU","0","17","2","12","54","3","2","71","2","5","false","5","Penalty"
"Louisiana Tech","SMU","SMU","0","17","2","12","45","3","2","66","1","10","false","2","Rush"
"Louisiana Tech","SMU","SMU","0","17","2","12","33","3","2","64","2","8","false","0","Pass Reception"
"Louisiana Tech","SMU","SMU","0","17","2","12","11","3","2","64","3","8","false","15","Penalty"
"Louisiana Tech","SMU","SMU","0","17","2","12","9","3","2","49","1","10","false","3","Rush"
"Louisiana Tech","SMU","SMU","0","17","2","11","26","3","2","46","2","7","false","-2","Rush"
"Louisiana Tech","SMU","SMU","0","17","2","10","37","3","2","48","3","9","false","0","Pass Incompletion"
"Louisiana Tech","SMU","SMU","0","17","2","10","31","3","2","48","4","9","false","0","Punt"
"SMU","Louisiana Tech","SMU","17","0","2","10","23","2","3","98","1","10","false","5","Rush"
"SMU","Louisiana Tech","SMU","17","0","2","9","49","2","3","93","2","5","false","2","Rush"
"SMU","Louisiana Tech","SMU","17","0","2","9","18","2","3","91","3","3","false","1","Rush"
"SMU","Louisiana Tech","SMU","17","0","2","8","26","2","3","90","4","2","false","0","Punt"
"SMU","Louisiana Tech","SMU","17","0","2","8","23","2","3","85","1","10","false","7","Rush"
"SMU","Louisiana Tech","SMU","17","0","2","8","12","2","3","78","2","3","false","4","Rush"
"SMU","Louisiana Tech","SMU","17","0","2","7","57","2","3","74","1","10","false","43","Pass Reception"
"SMU","Louisiana Tech","SMU","17","0","2","7","36","2","3","31","1","10","false","3","Rush"
"SMU","Louisiana Tech","SMU","17","0","2","7","17","2","3","28","2","7","false","14","Rush"
"SMU","Louisiana Tech","SMU","17","0","2","6","45","2","3","14","1","10","false","1","Rush"
"SMU","Louisiana Tech","SMU","17","0","2","5","46","1","3","13","2","9","false","0","Timeout"
"SMU","Louisiana Tech","SMU","17","0","2","5","46","1","3","13","2","9","false","4","Rush"
"SMU","Louisiana Tech","SMU","24","0","2","5","8","1","3","9","3","5","true","9","Passing Touchdown"
"SMU","Louisiana Tech","SMU","24","0","2","5","8","1","3","65","0","0","false","0","Kickoff"
"Louisiana Tech","SMU","SMU","0","24","2","5","8","3","1","65","1","10","false","-6","Sack"
"Louisiana Tech","SMU","SMU","0","24","2","5","1","3","1","71","2","16","false","0","Sack"
"Louisiana Tech","SMU","SMU","0","24","2","4","35","3","1","71","3","16","false","4","Pass Reception"
"Louisiana Tech","SMU","SMU","0","24","2","4","18","3","1","67","4","12","false","-5","Penalty"
"Louisiana Tech","SMU","SMU","0","24","2","4","18","3","1","72","4","17","false","0","Punt"
"Louisiana Tech","SMU","SMU","0","24","2","1","49","3","1","80","1","10","false","8","Rush"
"Louisiana Tech","SMU","SMU","0","24","2","1","41","3","1","72","2","2","false","24","Pass Reception"
"Louisiana Tech","SMU","SMU","0","24","2","1","22","3","1","48","1","10","false","0","Rush"
"Louisiana Tech","SMU","SMU","0","24","2","0","39","3","1","48","2","10","false","0","Pass Incompletion"
"Louisiana Tech","SMU","SMU","0","24","2","0","39","2","1","48","3","10","false","0","Timeout"
"Louisiana Tech","SMU","SMU","0","24","2","0","39","2","1","48","3","10","false","0","Pass Incompletion"
"Louisiana Tech","SMU","SMU","0","24","2","0","30","2","1","48","4","10","false","0","Punt"
"SMU","Louisiana Tech","SMU","24","0","2","3","40","1","2","55","1","10","false","3","Pass Reception"
"SMU","Louisiana Tech","SMU","24","0","2","3","20","1","2","52","2","7","false","3","Rush"
"SMU","Louisiana Tech","SMU","24","0","2","2","54","1","2","49","3","4","false","0","Pass Incompletion"
"SMU","Louisiana Tech","SMU","24","0","2","1","59","1","2","49","4","4","false","0","Punt"
"SMU","Louisiana Tech","SMU","24","0","2","0","30","1","2","92","1","10","false","67","Rush"
"SMU","Louisiana Tech","SMU","24","0","2","0","30","1","2","25","1","10","false","0","Pass Incompletion"
"SMU","Louisiana Tech","SMU","24","0","2","0","16","1","2","25","2","10","false","0","Pass Incompletion"
"SMU","Louisiana Tech","SMU","31","0","2","0","2","1","2","25","3","10","true","25","Passing Touchdown"
"Louisiana Tech","SMU","SMU","0","24","2","0","0","2","1","67","0","10","false","0","End of Half"
"SMU","Louisiana Tech","SMU","31","0","2","0","0","1","2","65","0","0","false","0","Kickoff"
"SMU","Louisiana Tech","SMU","31","0","3","15","0","3","3","65","0","0","false","0","Kickoff"
"Louisiana Tech","SMU","SMU","0","31","3","14","58","3","3","75","1","10","false","22","Pass Reception"
"Louisiana Tech","SMU","SMU","0","31","3","14","32","3","3","53","1","10","false","0","Pass Reception"
"Louisiana Tech","SMU","SMU","0","31","3","14","3","3","3","53","2","10","false","0","Pass Incompletion"
"Louisiana Tech","SMU","SMU","7","31","3","13","52","3","3","53","3","10","true","53","Passing Touchdown"
"Louisiana Tech","SMU","SMU","0","31","3","13","52","3","3","3","0","0","false","0","Penalty"
"Louisiana Tech","SMU","SMU","7","31","3","13","52","3","3","65","0","0","false","0","Kickoff"
"SMU","Louisiana Tech","SMU","31","7","3","13","48","3","3","75","1","10","false","6","Rush"
"SMU","Louisiana Tech","SMU","31","7","3","13","28","3","3","69","2","4","false","1","Rush"
"SMU","Louisiana Tech","SMU","31","7","3","12","47","3","3","68","3","3","false","3","Rush"
"SMU","Louisiana Tech","SMU","31","7","3","12","25","3","3","65","1","10","false","0","Pass Reception"
"SMU","Louisiana Tech","SMU","31","7","3","11","37","3","3","65","2","10","false","0","Pass Incompletion"
"SMU","Louisiana Tech","SMU","31","7","3","11","33","3","3","65","3","10","false","15","Penalty"
"SMU","Louisiana Tech","SMU","31","7","3","11","3","3","3","46","1","10","false","2","Rush"
"SMU","Louisiana Tech","SMU","31","7","3","10","47","3","3","44","2","8","false","6","Rush"
"SMU","Louisiana Tech","SMU","31","7","3","10","31","3","3","38","3","2","false","3","Rush"
"SMU","Louisiana Tech","SMU","31","7","3","10","0","3","3","35","1","10","false","0","Pass Incompletion"
"SMU","Louisiana Tech","SMU","31","7","3","9","57","3","3","35","2","10","false","3","Rush"
"SMU","Louisiana Tech","SMU","31","7","3","9","18","3","3","32","3","7","false","0","Pass Incompletion"
"SMU","Louisiana Tech","SMU","31","7","3","9","8","3","3","32","4","7","false","49","Field Goal Missed"
"Louisiana Tech","SMU","SMU","7","31","3","9","6","3","3","68","1","10","false","0","Pass Incompletion"
"Louisiana Tech","SMU","SMU","7","31","3","8","59","3","3","68","2","10","false","6","Rush"
"Louisiana Tech","SMU","SMU","7","31","3","8","12","2","3","62","3","4","false","0","Timeout"
"Louisiana Tech","SMU","SMU","7","31","3","8","8","2","3","62","3","4","false","-3","Rush"
"Louisiana Tech","SMU","SMU","7","31","3","7","33","2","3","65","4","7","false","0","Punt"
"SMU","Louisiana Tech","SMU","31","7","3","7","28","3","2","75","1","10","false","0","Pass Incompletion"
"SMU","Louisiana Tech","SMU","31","7","3","7","21","3","2","75","2","10","false","3","Pass Reception"
"SMU","Louisiana Tech","SMU","31","7","3","6","43","3","2","72","3","7","false","15","Pass Reception"
"SMU","Louisiana Tech","SMU","31","7","3","6","22","3","2","57","1","10","false","14","Pass Reception"
"SMU","Louisiana Tech","SMU","31","7","3","5","32","3","2","43","1","10","false","12","Pass Reception"
"SMU","Louisiana Tech","SMU","31","7","3","5","16","3","2","31","1","10","false","15","Rush"
"SMU","Louisiana Tech","SMU","31","7","3","4","46","3","2","16","1","10","false","0","Rush"
"SMU","Louisiana Tech","SMU","31","7","3","4","11","3","2","16","2","10","false","-3","Rush"
"SMU","Louisiana Tech","SMU","31","7","3","3","26","3","2","19","3","13","false","0","Pass Incompletion"
"SMU","Louisiana Tech","SMU","31","7","3","3","21","3","2","19","4","13","false","36","Field Goal Missed"
"Louisiana Tech","SMU","SMU","7","31","3","3","16","2","3","80","1","10","false","-7","Sack"
"Louisiana Tech","SMU","SMU","7","31","3","2","32","2","3","87","2","17","false","13","Rush"
"Louisiana Tech","SMU","SMU","7","31","3","1","47","2","3","74","3","4","false","19","Pass Reception"
"Louisiana Tech","SMU","SMU","7","31","3","1","28","2","3","55","1","10","false","-2","Pass Reception"
"Louisiana Tech","SMU","SMU","7","31","3","0","39","2","3","57","2","12","false","0","Rush"
"Louisiana Tech","SMU","SMU","7","31","3","0","0","2","3","57","0","12","false","0","End Period"
"Louisiana Tech","SMU","SMU","7","31","4","14","58","2","3","57","3","12","false","8","Rush"
"Louisiana Tech","SMU","SMU","7","31","4","14","19","2","3","49","4","4","false","0","Pass Incompletion"
"SMU","Louisiana Tech","SMU","31","7","4","14","11","3","2","51","1","10","false","1","Rush"
"SMU","Louisiana Tech","SMU","31","7","4","13","37","3","2","50","2","9","false","17","Pass Reception"
"SMU","Louisiana Tech","SMU","31","7","4","13","17","3","2","33","1","10","false","0","Rush"
"SMU","Louisiana Tech","SMU","31","7","4","12","43","3","2","33","2","10","false","8","Rush"
"SMU","Louisiana Tech","SMU","31","7","4","12","20","3","2","25","3","2","false","1","Rush"
"SMU","Louisiana Tech","SMU","31","7","4","11","51","3","1","24","4","1","false","0","Timeout"
"SMU","Louisiana Tech","SMU","31","7","4","11","47","3","1","24","4","1","false","0","Rush"
"Louisiana Tech","SMU","SMU","7","31","4","11","44","1","3","76","1","10","false","2","Pass Reception"
"Louisiana Tech","SMU","SMU","7","31","4","11","2","1","3","74","2","8","false","2","Pass Reception"
"Louisiana Tech","SMU","SMU","7","31","4","10","19","1","3","72","3","6","false","5","Penalty"
"Louisiana Tech","SMU","SMU","7","31","4","10","19","1","2","67","3","1","false","0","Timeout"
"Louisiana Tech","SMU","SMU","7","31","4","10","17","1","2","67","3","1","false","5","Rush"
"Louisiana Tech","SMU","SMU","7","31","4","9","54","1","2","62","1","10","false","-7","Sack"
"Louisiana Tech","SMU","SMU","7","31","4","9","22","1","2","69","2","17","false","4","Pass Reception"
"Louisiana Tech","SMU","SMU","7","31","4","8","51","1","2","65","3","13","false","11","Pass Reception"
"Louisiana Tech","SMU","SMU","7","31","4","8","9","1","2","54","4","2","false","0","Rush"
"SMU","Louisiana Tech","SMU","31","7","4","8","4","2","1","46","1","10","false","0","Pass Incompletion"
